Product_ID,Brand_ID,Generic_ID,Company_ID,Strength,Unit_Size,MRP,Status
PROD001419,BRD002177,GEN002177,COMP000001,Standard,10's,23.44,Active
PROD001420,BRD002178,GEN002178,COMP000001,Standard,10's,0.0,Active
PROD001421,BRD002179,GEN002179,COMP000001,Standard,10's,0.0,Active
PROD001422,BRD002180,GEN002180,COMP000001,Standard,10's,37.5,Active
PROD001423,BRD002181,GEN002181,COMP000001,Standard,10's,28.13,Active
PROD001424,BRD002182,GEN002182,COMP000001,Standard,10's,32.81,Active
PROD001425,BRD002183,GEN002183,COMP000001,Standard,10's,0.0,Active
PROD001426,BRD002184,GEN002184,COMP000001,Standard,5ml Drops,18.75,Active
PROD001427,BRD002185,GEN002185,COMP000001,Standard,10's,33.75,Active
PROD001428,BRD002186,GEN002186,COMP000001,Standard,10's,106.88,Active
PROD001429,BRD002187,GEN002187,COMP000001,Standard,10's,115.31,Active
PROD001430,BRD002188,GEN002188,COMP000001,Standard,10's,37.5,Active
PROD001431,BRD002189,GEN002189,COMP000001,Standard,10's,23.44,Active
PROD001432,BRD002190,GEN002190,COMP000001,Standard,10's,45.94,Active
PROD001433,BRD002191,GEN002191,COMP000001,Standard,2ml Ampoule in Mono blister,0.0,Active
PROD001434,BRD002192,GEN002192,COMP000001,Standard,10's,18.75,Active
PROD001435,BRD002193,GEN002193,COMP000001,Standard,10's,0.0,Active
PROD001436,BRD002194,GEN002194,COMP000001,Standard,10's,0.0,Active
PROD001437,BRD002195,GEN002195,COMP000001,Standard,10's,0.0,Active
PROD001438,BRD002196,GEN002196,COMP000001,Standard,10's,0.0,Active
PROD001439,BRD002197,GEN002197,COMP000001,Standard,10's,10.31,Active
PROD001440,BRD002198,GEN002198,COMP000001,Standard,10's,14.06,Active
PROD001441,BRD002199,GEN002199,COMP000001,Standard,10's,0.0,Active
PROD001442,BRD002200,GEN002200,COMP000001,Standard,10's,28.13,Active
PROD001443,BRD002201,GEN002201,COMP000001,Standard,10's,51.56,Active
PROD001444,BRD002202,GEN002202,COMP000001,Standard,10's,18.75,Active
PROD001445,BRD002203,GEN002203,COMP000001,Standard,10's,37.5,Active
PROD001446,BRD002204,GEN002204,COMP000001,Standard,30's in Bottle,562.5,Active
PROD001447,BRD002205,GEN002205,COMP000001,Standard,15's,0.0,Active
PROD001448,BRD002206,GEN002206,COMP000001,Standard,10's,26.25,Active
PROD001449,BRD002207,GEN002207,COMP000001,Standard,10's,23.44,Active
PROD001450,BRD002208,GEN002208,COMP000001,Standard,10's,28.13,Active
PROD001451,BRD002209,GEN002209,COMP000001,Standard,10's,42.19,Active
PROD001452,BRD002210,GEN002210,COMP000001,Standard,10's,75.0,Active
PROD001453,BRD002211,GEN002211,COMP000001,Standard,10's,65.63,Active
PROD001454,BRD002212,GEN002212,COMP000001,Standard,10's,70.31,Active
PROD001455,BRD002213,GEN002213,COMP000001,Standard,10's,65.63,Active
PROD001456,BRD002216,GEN002216,COMP000001,Standard,100 ml,28.13,Active
PROD001457,BRD002217,GEN002217,COMP000001,Standard,100 ml,28.13,Active
PROD001458,BRD002218,GEN002218,COMP000001,Standard,7’s,212.81,Active
PROD001459,BRD002219,GEN002219,COMP000001,Standard,1ml ampoule in Mono blister pack,28.13,Active
PROD001460,BRD002220,GEN002220,COMP000001,Standard,2ml Ampoule in Mono blister,46.88,Active
PROD001461,BRD002221,GEN002221,COMP000001,Standard,10's,80.0,Active
PROD001462,BRD002222,GEN002222,COMP000001,Standard,10's,28.13,Active
PROD001463,BRD002223,GEN002223,COMP000001,Standard,10's,75.0,Active
PROD001464,BRD002224,GEN002224,COMP000001,Standard,10's,77.81,Active
PROD001465,BRD002225,GEN002225,COMP000001,Standard,10's,126.56,Active
PROD001466,BRD002226,GEN002226,COMP000001,Standard,4's,18.75,Active
PROD001467,BRD002227,GEN002227,COMP000001,Standard,10's,23.44,Active
PROD001468,BRD002228,GEN002228,COMP000001,Standard,10's,28.13,Active
PROD001469,BRD002229,GEN002229,COMP000001,Standard,10gm Lami Tube,0.0,Active
PROD001470,BRD002238,GEN002238,COMP000001,Standard,1 kg (2.2 lbs) Jar,1333.86,Active
PROD001471,BRD002239,GEN002239,COMP000001,Standard,300g Mono Carton,0.0,Active
PROD001472,BRD002240,GEN002240,COMP000001,Standard,400g Jar,375.0,Active
PROD001473,BRD002241,GEN002241,COMP000001,Standard,400g Jar,355.93,Active
PROD001474,BRD002242,GEN002242,COMP000001,Standard,400g Jar,444.92,Active
PROD001475,BRD002243,GEN002243,COMP000001,Standard,200ml Tetra Pack,15.75,Active
PROD001476,BRD002244,GEN002244,COMP000001,Standard,30ml Drops in Mono Carton,100.0,Active
PROD001477,BRD002245,GEN002245,COMP000001,Standard,100's,75.0,Active
PROD001478,BRD002246,GEN002246,COMP000001,Standard,250g Jar,204.66,Active
PROD001479,BRD002247,GEN002247,COMP000001,Standard,250g Jar,204.66,Active
PROD001480,BRD002248,GEN002248,COMP000001,Standard,30g Sachet,8.9,Active
PROD001481,BRD002249,GEN002249,COMP000001,Standard,30's Bottle,2718.75,Active
PROD001482,BRD002250,GEN002250,COMP000001,Standard,30's Bottle,867.19,Active
PROD001483,BRD002251,GEN002251,COMP000001,Standard,Vial with WFI and Transfer canula in Mono Carton,0.0,Active
PROD001484,BRD002252,GEN002252,COMP000001,Standard,Vial with WFI and Transfer canula in Mono Carton,0.0,Active
PROD001485,BRD002253,GEN002253,COMP000001,Standard,5's,0.0,Active
PROD001486,BRD002254,GEN002254,COMP000001,Standard,2ml vial,93.75,Active
PROD001487,BRD002255,GEN002255,COMP000001,Standard,10's,9.38,Active
PROD001488,BRD002256,GEN002256,COMP000001,Standard,10ml vial,28.13,Active
PROD001489,BRD002257,GEN002257,COMP000001,Standard,10ml vial,3750.0,Active
PROD001490,BRD002258,GEN002258,COMP000001,Standard,50ml vial,10968.75,Active
PROD001491,BRD002259,GEN002259,COMP000001,Standard,60ml Lami Tube,46.88,Active
PROD001492,BRD002260,GEN002260,COMP000001,Standard,150gm bottle,0.0,Active
PROD001493,BRD002261,GEN002261,COMP000001,Standard,60ml Lami Tube,65.63,Active
PROD001494,BRD002262,GEN002262,COMP000001,Standard,Vial with WFI in Mono Carton,0.0,Active
PROD001495,BRD002263,GEN002263,COMP000001,Standard,2ml vial,14.06,Active
PROD001496,BRD002264,GEN002264,COMP000001,Standard,2ml vial,18.75,Active
PROD001497,BRD002265,GEN002265,COMP000001,Standard,200ml Bottle,0.0,Active
PROD001498,BRD002266,GEN002266,COMP000001,Standard,12's in Mono Carton,74.0,Active
PROD001499,BRD002267,GEN002267,COMP000001,Standard,12's in Mono Carton,0.0,Active
PROD001500,BRD002268,GEN002268,COMP000001,Standard,12's in Mono Carton,51.56,Active
PROD001501,BRD002269,GEN002269,COMP000001,Standard,12's in Mono Carton,103.13,Active
PROD001502,BRD002270,GEN002270,COMP000001,Standard,5's in Mono Carton,46.88,Active
PROD001503,BRD002271,GEN002271,COMP000001,Standard,10's in Mono Carton,84.38,Active
PROD001504,BRD002272,GEN002272,COMP000001,Standard,10's,37.5,Active
PROD001505,BRD002273,GEN002273,COMP000001,Standard,10's,65.63,Active
PROD001506,BRD002274,GEN002274,COMP000001,Standard,10's,46.88,Active
PROD001507,BRD002275,GEN002275,COMP000001,Standard,10's,42.19,Active
PROD001508,BRD002276,GEN002276,COMP000001,Standard,10's,32.81,Active
PROD001509,BRD002277,GEN002277,COMP000001,Standard,10's,112.5,Active
PROD001510,BRD002278,GEN002278,COMP000001,Standard,10's,0.0,Active
PROD001511,BRD002279,GEN002279,COMP000001,Standard,1ml Ampoule in Mono Carton,28.13,Active
PROD001512,BRD002280,GEN002280,COMP000001,Standard,10's,0.0,Active
PROD001513,BRD002281,GEN002281,COMP000001,Standard,10's,0.0,Active
PROD001514,BRD002282,GEN002282,COMP000001,Standard,10's,0.0,Active
PROD001515,BRD002283,GEN002283,COMP000001,Standard,120's bottle,0.0,Active
PROD001516,BRD002284,GEN002284,COMP000001,Standard,6's,46.88,Active
PROD001517,BRD002285,GEN002285,COMP000001,Standard,10's,0.0,Active
PROD001518,BRD002286,GEN002286,COMP000001,Standard,15gm Lami Tube,23.44,Active
PROD001519,BRD002287,GEN002287,COMP000001,Standard,10's,0.0,Active
PROD001520,BRD002288,GEN002288,COMP000001,Standard,10's,0.0,Active
PROD001521,BRD002289,GEN002289,COMP000001,Standard,10's,121.88,Active
PROD001522,BRD002290,GEN002290,COMP000001,Standard,10's,30.0,Active
PROD001523,BRD002291,GEN002291,COMP000001,Standard,10's,42.19,Active
PROD001524,BRD002292,GEN002292,COMP000001,Standard,10's,23.44,Active
PROD001525,BRD002293,GEN002293,COMP000001,Standard,10's,351.56,Active
PROD001526,BRD002294,GEN002294,COMP000001,Standard,5ml in Mono Carton,0.0,Active
PROD001527,BRD002295,GEN002295,COMP000001,Standard,10's,79.69,Active
PROD001528,BRD002296,GEN002296,COMP000001,Standard,10's,46.88,Active
PROD001529,BRD002297,GEN002297,COMP000001,Standard,10's,37.5,Active
PROD001530,BRD002298,GEN002298,COMP000001,Standard,10's,14.06,Active
PROD001531,BRD002299,GEN002299,COMP000001,Standard,10gm Lami Tube,32.81,Active
PROD001532,BRD002301,GEN002301,COMP000001,Standard,4's,14.06,Active
PROD001533,BRD002302,GEN002302,COMP000001,Standard,60's Bottle,1031.25,Active
PROD001534,BRD002303,GEN002303,COMP000001,Standard,10's,187.5,Active
PROD001535,BRD002304,GEN002304,COMP000001,Standard,10's,30.94,Active
PROD001536,BRD002305,GEN002305,COMP000001,Standard,10's,56.25,Active
PROD001537,BRD002306,GEN002306,COMP000001,Standard,10's,23.44,Active
PROD001538,BRD002307,GEN002307,COMP000001,Standard,10's,42.19,Active
PROD001539,BRD002308,GEN002308,COMP000001,Standard,10's,93.75,Active
PROD001540,BRD002309,GEN002309,COMP000001,Standard,10ml Drop bottle in Mono Carton,28.13,Active
PROD001541,BRD002310,GEN002310,COMP000001,Standard,10's,18.75,Active
PROD001542,BRD002311,GEN002311,COMP000001,Standard,10's,23.44,Active
PROD001543,BRD002312,GEN002312,COMP000001,Standard,10's,0.0,Active
PROD001544,BRD002313,GEN002313,COMP000001,Standard,10's,28.13,Active
PROD001545,BRD002314,GEN002314,COMP000001,Standard,5ml Drop bottle in Mono Carton,14.06,Active
PROD001546,BRD002316,GEN002316,COMP000001,Standard,10's,14.06,Active
PROD001547,BRD002317,GEN002317,COMP000001,Standard,5ml Drop bottle in Mono Carton,28.13,Active
PROD001548,BRD002318,GEN002318,COMP000001,Standard,20ml Bottle in Mono Carton,0.0,Active
PROD001549,BRD002319,GEN002319,COMP000001,Standard,5ml Drop bottle in Mono Carton,18.75,Active
PROD001550,BRD002320,GEN002320,COMP000001,Standard,90ml in Mono Carton,46.88,Active
PROD001551,BRD002321,GEN002321,COMP000001,Standard,30's Bottle,2710.0,Active
PROD001552,BRD002322,GEN002322,COMP000001,Standard,30gm Lami Tube,0.0,Active
PROD001553,BRD002323,GEN002323,COMP000001,Standard,10's,0.0,Active
PROD001554,BRD002324,GEN002324,COMP000001,Standard,10's,0.0,Active
PROD001555,BRD002325,GEN002325,COMP000001,Standard,10's,16.88,Active
PROD001556,BRD002326,GEN002326,COMP000001,Standard,10's,37.5,Active
PROD001557,BRD002327,GEN002327,COMP000001,Standard,30's Bottle,140.63,Active
PROD001558,BRD002328,GEN002328,COMP000001,Standard,10's,75.0,Active
PROD001559,BRD002329,GEN002329,COMP000001,Standard,5ml bottle with nasal atomizer in Mono Carton,0.0,Active
PROD001560,BRD002330,GEN002330,COMP000001,Standard,10's,46.88,Active
PROD001561,BRD002331,GEN002331,COMP000001,Standard,10gm Lami Tube,28.13,Active
PROD001562,BRD002332,GEN002332,COMP000001,Standard,10's,14.06,Active
PROD001563,BRD002333,GEN002333,COMP000001,Standard,10's,399.84,Active
PROD001564,BRD002334,GEN002334,COMP000001,Standard,10's,51.56,Active
PROD001565,BRD002335,GEN002335,COMP000001,Standard,10's,93.75,Active
PROD001566,BRD002336,GEN002336,COMP000001,Standard,10's,56.25,Active
PROD001567,BRD002337,GEN002337,COMP000001,Standard,5ml Drop bottle in Mono Carton,0.0,Active
PROD001568,BRD002338,GEN002338,COMP000001,Standard,10's,46.88,Active
PROD001569,BRD002339,GEN002339,COMP000001,Standard,10ml Drop bottle in Mono Carton,0.0,Active
PROD001570,BRD002340,GEN002340,COMP000001,Standard,21's in bottle,703.13,Active
PROD001571,BRD002341,GEN002341,COMP000001,Standard,10's,15.0,Active
PROD001572,BRD002342,GEN002342,COMP000001,Standard,10's,24.38,Active
PROD001573,BRD002343,GEN002343,COMP000001,Standard,10's,0.0,Active
PROD001574,BRD002344,GEN002344,COMP000001,Standard,10's,32.81,Active
PROD001575,BRD002345,GEN002345,COMP000001,Standard,10's,0.0,Active
PROD001576,BRD002347,GEN002347,COMP000001,Standard,10's,112.5,Active
PROD001577,BRD002348,GEN002348,COMP000001,Standard,10's,234.38,Active
PROD001578,BRD002349,GEN002349,COMP000001,Standard,10's,75.0,Active
PROD001579,BRD002350,GEN002350,COMP000001,Standard,10's,60.94,Active
PROD001580,BRD002351,GEN002351,COMP000001,Standard,10's,30.0,Active
PROD001581,BRD002352,GEN002352,COMP000001,Standard,10's,20.63,Active
PROD001582,BRD002353,GEN002353,COMP000001,Standard,10's,28.13,Active
PROD001583,BRD002354,GEN002354,COMP000001,Standard,10's,18.75,Active
PROD001584,BRD002355,GEN002355,COMP000001,Standard,10's,0.0,Active
PROD001585,BRD002356,GEN002356,COMP000001,Standard,3's in Mono Carton,46.88,Active
PROD001586,BRD002357,GEN002357,COMP000001,Standard,10's,18.75,Active
PROD001587,BRD002358,GEN002358,COMP000001,Standard,10's,28.13,Active
PROD001588,BRD002359,GEN002359,COMP000001,Standard,10's,0.0,Active
PROD001589,BRD002360,GEN002360,COMP000001,Standard,10's,42.19,Active
PROD001590,BRD002361,GEN002361,COMP000001,Standard,10's,55.02,Active
PROD001591,BRD002362,GEN002362,COMP000001,Standard,10's,103.13,Active
PROD001592,BRD002363,GEN002363,COMP000001,Standard,10's,84.38,Active
PROD001593,BRD002364,GEN002364,COMP000001,Standard,10's,51.56,Active
PROD001594,BRD002365,GEN002365,COMP000001,Standard,30ml Pouch,18.75,Active
PROD001595,BRD002366,GEN002366,COMP000001,Standard,15's,0.0,Active
PROD001596,BRD002367,GEN002367,COMP000001,Standard,10's,0.0,Active
PROD001597,BRD002368,GEN002368,COMP000001,Standard,10's,23.44,Active
PROD001598,BRD002369,GEN002369,COMP000001,Standard,10's,28.13,Active
PROD001599,BRD002370,GEN002370,COMP000001,Standard,10's,32.81,Active
PROD001600,BRD002371,GEN002371,COMP000001,Standard,10's,23.44,Active
PROD001601,BRD002372,GEN002372,COMP000001,Standard,15's,79.69,Active
PROD001602,BRD002374,GEN002374,COMP000001,Standard,60's in Bottle,160.0,Active
PROD001603,BRD002375,GEN002375,COMP000001,Standard,60's in Bottle,30.0,Active
PROD001604,BRD002376,GEN002376,COMP000001,Standard,60's in Bottle,50.0,Active
PROD001605,BRD002377,GEN002377,COMP000001,Standard,100g PET Bottle,40.0,Active
PROD001606,BRD002378,GEN002378,COMP000001,Standard,250g PET Bottle,80.0,Active
PROD001607,BRD002379,GEN002379,COMP000001,Standard,500g PET Bottle,0.0,Active
PROD001608,BRD002380,GEN002380,COMP000001,Standard,500g Jar,125.0,Active
PROD001609,BRD002381,GEN002381,COMP000001,Standard,1kg Jar,226.0,Active
PROD001610,BRD002382,GEN002382,COMP000001,Standard,10's,0.0,Active
PROD001611,BRD002383,GEN002383,COMP000001,Standard,10's,0.0,Active
PROD001612,BRD002384,GEN002384,COMP000001,Standard,2.5ml in Bottle,0.0,Active
PROD001613,BRD002385,GEN002385,COMP000001,Standard,10's,18.75,Active
PROD001614,BRD002386,GEN002386,COMP000001,Standard,10's,32.81,Active
PROD001615,BRD002387,GEN002387,COMP000001,Standard,10's,0.0,Active
PROD001616,BRD002388,GEN002388,COMP000001,Standard,10's,0.0,Active
PROD001617,BRD002389,GEN002389,COMP000001,Standard,10's,23.44,Active
PROD001618,BRD002390,GEN002390,COMP000001,Standard,10's,28.13,Active
PROD001619,BRD002391,GEN002391,COMP000001,Standard,15gm Lami-Tube in Monopack,37.5,Active
PROD001620,BRD002392,GEN002392,COMP000001,Standard,10's,46.88,Active
PROD001621,BRD002393,GEN002393,COMP000001,Standard,10's,42.19,Active
PROD001622,BRD002394,GEN002394,COMP000001,Standard,10's,28.13,Active
PROD001623,BRD002395,GEN002395,COMP000001,Standard,7's,0.0,Active
PROD001624,BRD002396,GEN002396,COMP000001,Standard,10's,42.19,Active
PROD001625,BRD002397,GEN002397,COMP000001,Standard,10's,87.19,Active
PROD001626,BRD002398,GEN002398,COMP000001,Standard,Vial with WFI,665.63,Active
PROD001627,BRD002399,GEN002399,COMP000001,Standard,Vial with WFI,0.0,Active
PROD001628,BRD002400,GEN002400,COMP000001,Standard,10's,9.38,Active
PROD001629,BRD002401,GEN002401,COMP000001,Standard,100's in Amber Coloured Glass Bottle,0.0,Active
PROD001630,BRD002402,GEN002402,COMP000001,Standard,30ml,0.0,Active
PROD001631,BRD002403,GEN002403,COMP000001,Standard,Vial with WFI,1171.88,Active
PROD001632,BRD002404,GEN002404,COMP000001,Standard,50 gm Lami Tube in Mono Carton,93.75,Active
PROD001633,BRD002405,GEN002405,COMP000001,Standard,2.5ml with applicator,0.0,Active
PROD001634,BRD002406,GEN002406,COMP000001,Standard,10's,33.75,Active
PROD001635,BRD002407,GEN002407,COMP000001,Standard,28's,0.0,Active
PROD001636,BRD002408,GEN002408,COMP000001,Standard,10's Bottle,0.0,Active
PROD001637,BRD002409,GEN002409,COMP000001,Standard,10's,56.25,Active
PROD001638,BRD002410,GEN002410,COMP000001,Standard,10's,46.88,Active
PROD001639,BRD002411,GEN002411,COMP000001,Standard,60's Bottle in Monopack,1204.69,Active
PROD001640,BRD002412,GEN002412,COMP000001,Standard,60's Bottle in Monopack,2217.19,Active
PROD001641,BRD002413,GEN002413,COMP000001,Standard,60's Bottle in Monopack,2811.56,Active
PROD001642,BRD002414,GEN002414,COMP000001,Standard,30gm Lami-Tube in Monopack,70.31,Active
PROD001643,BRD002415,GEN002415,COMP000001,Standard,30's Bottle,187.5,Active
PROD001644,BRD002416,GEN002416,COMP000001,Standard,7's,271.88,Active
PROD001645,BRD002417,GEN002417,COMP000001,Standard,7's,421.88,Active
PROD001646,BRD002418,GEN002418,COMP000001,Standard,10's,18.75,Active
PROD001647,BRD002419,GEN002419,COMP000001,Standard,10's,0.0,Active
PROD001648,BRD002420,GEN002420,COMP000001,Standard,6's,337.5,Active
PROD001649,BRD002421,GEN002421,COMP000001,Standard,15gm Lami-Tube in Monopack,79.69,Active
PROD001650,BRD002422,GEN002422,COMP000001,Standard,100ml Flip-top Bottle,0.0,Active
PROD001651,BRD002423,GEN002423,COMP000001,Standard,15 g,28.13,Active
PROD001652,BRD002424,GEN002424,COMP000001,Standard,15 g,28.13,Active
PROD001653,BRD002425,GEN002425,COMP000001,Standard,15 g,28.13,Active
PROD001654,BRD002426,GEN002426,COMP000001,Standard,10's,32.81,Active
PROD001655,BRD002427,GEN002427,COMP000001,Standard,30's in PET bottle in Mono Carton,1387.5,Active
PROD001656,BRD002428,GEN002428,COMP000001,Standard,30's in PET bottle in Mono Carton,356.25,Active
PROD001657,BRD002429,GEN002429,COMP000001,Standard,10's,0.0,Active
PROD001658,BRD002430,GEN002430,COMP000001,Standard,200 MDI,135.94,Active
PROD001659,BRD002431,GEN002431,COMP000001,Standard,10's,27.19,Active
PROD001660,BRD002432,GEN002432,COMP000001,Standard,10's,43.13,Active
PROD001661,BRD002433,GEN002433,COMP000001,Standard,30gm Lami-Tube in Monopack,51.57,Active
PROD001662,BRD002434,GEN002434,COMP000001,Standard,10's,0.0,Active
PROD001663,BRD002435,GEN002435,COMP000001,Standard,30ml,0.0,Active
PROD001664,BRD002436,GEN002436,COMP000001,Standard,10's,28.13,Active
PROD001665,BRD002437,GEN002437,COMP000001,Standard,10's,32.81,Active
PROD001666,BRD002438,GEN002438,COMP000001,Standard,10's,42.19,Active
PROD001667,BRD002439,GEN002439,COMP000001,Standard,60ml,0.0,Active
PROD001668,BRD002440,GEN002440,COMP000001,Standard,10's,23.44,Active
PROD001669,BRD002441,GEN002441,COMP000001,Standard,20 g,18.75,Active
PROD001670,BRD002442,GEN002442,COMP000001,Standard,10's,150.0,Active
PROD001671,BRD002443,GEN002443,COMP000001,Standard,10's,51.56,Active
PROD001672,BRD002444,GEN002444,COMP000001,Standard,10's,93.75,Active
PROD001673,BRD002445,GEN002445,COMP000001,Standard,10's,0.0,Active
PROD001674,BRD002446,GEN002446,COMP000001,Standard,10's,26.25,Active
PROD001675,BRD002447,GEN002447,COMP000001,Standard,10's,499.69,Active
PROD001676,BRD002448,GEN002448,COMP000001,Standard,10's,9.38,Active
PROD001677,BRD002449,GEN002449,COMP000001,Standard,1's Sachet,10.0,Active
PROD001678,BRD002450,GEN002450,COMP000001,Standard,10gm Lami-Tube in Monopack,65.63,Active
PROD001679,BRD002451,GEN002451,COMP000001,Standard,10ml in Monopack,140.63,Active
PROD001680,BRD002452,GEN002452,COMP000001,Standard,30's bottle in Monopack,2062.5,Active
PROD001681,BRD002453,GEN002453,COMP000001,Standard,30's bottle in Monopack,2906.25,Active
PROD001682,BRD002454,GEN002454,COMP000001,Standard,10's,0.0,Active
PROD001683,BRD002455,GEN002455,COMP000001,Standard,10's,0.0,Active
PROD001684,BRD002456,GEN002456,COMP000001,Standard,10's,0.0,Active
PROD001685,BRD002457,GEN002457,COMP000001,Standard,10's,5.63,Active
PROD001686,BRD002458,GEN002458,COMP000001,Standard,10's,16.88,Active
PROD001687,BRD002459,GEN002459,COMP000001,Standard,10's,70.31,Active
PROD001688,BRD002460,GEN002460,COMP000001,Standard,10's,0.0,Active
PROD001689,BRD002461,GEN002461,COMP000001,Standard,10's,0.0,Active
PROD001690,BRD002462,GEN002462,COMP000001,Standard,10's,0.0,Active
PROD001691,BRD002463,GEN002463,COMP000001,Standard,10's,18.75,Active
PROD001692,BRD002464,GEN002464,COMP000001,Standard,10's,23.44,Active
PROD001693,BRD002465,GEN002465,COMP000001,Standard,10's,28.13,Active
PROD001694,BRD002466,GEN002466,COMP000001,Standard,10's,32.81,Active
PROD001695,BRD002467,GEN002467,COMP000001,Standard,30's in Monocarton,140.63,Active
PROD001696,BRD002468,GEN002468,COMP000001,Standard,120's Bottle,3000.0,Active
PROD001697,BRD002469,GEN002469,COMP000001,Standard,28's Bottle,499.0,Active
PROD001698,BRD002470,GEN002470,COMP000001,Standard,28's Bottle,910.0,Active
PROD001699,BRD002471,GEN002471,COMP000001,Standard,10's,30.0,Active
PROD001700,BRD002472,GEN002472,COMP000001,Standard,10's,32.81,Active
PROD001701,BRD002473,GEN002473,COMP000001,Standard,10's,32.81,Active
PROD001702,BRD002474,GEN002474,COMP000001,Standard,5's in bottle,314.06,Active
PROD001703,BRD002475,GEN002475,COMP000001,Standard,10's,32.81,Active
PROD001704,BRD002476,GEN002476,COMP000001,Standard,10's,28.13,Active
PROD001705,BRD002477,GEN002477,COMP000001,Standard,10's,150.0,Active
PROD001706,BRD002478,GEN002478,COMP000001,Standard,10's,234.38,Active
PROD001707,BRD002479,GEN002479,COMP000001,Standard,10's,84.38,Active
PROD001708,BRD002480,GEN002480,COMP000001,Standard,120's in Bottle,93.75,Active
PROD001709,BRD002481,GEN002481,COMP000001,Standard,10's,89.06,Active
PROD001710,BRD002482,GEN002482,COMP000001,Standard,10's,46.88,Active
PROD001711,BRD002483,GEN002483,COMP000001,Standard,10's,84.38,Active
PROD001712,BRD002484,GEN002484,COMP000001,Standard,10's,121.88,Active
PROD001713,BRD002485,GEN002485,COMP000001,Standard,10's,17.81,Active
PROD001714,BRD002486,GEN002486,COMP000001,Standard,2.5ml,0.0,Active
PROD001715,BRD002487,GEN002487,COMP000001,Standard,10's,60.94,Active
PROD001716,BRD002488,GEN002488,COMP000001,Standard,10's,89.06,Active
PROD001717,BRD002489,GEN002489,COMP000001,Standard,10's,32.81,Active
PROD001718,BRD002490,GEN002490,COMP000001,Standard,15's,3.75,Active
PROD001719,BRD002491,GEN002491,COMP000001,Standard,10's,0.0,Active
PROD001720,BRD002492,GEN002492,COMP000001,Standard,10's,11.25,Active
PROD001721,BRD002493,GEN002493,COMP000001,Standard,100 ml Bottle,46.88,Active
PROD001722,BRD002494,GEN002494,COMP000001,Standard,10's,37.5,Active
PROD001723,BRD002495,GEN002495,COMP000001,Standard,10's,28.13,Active
PROD001724,BRD002496,GEN002496,COMP000001,Standard,10's,0.0,Active
PROD001725,BRD002497,GEN002497,COMP000001,Standard,10's,28.13,Active
PROD001726,BRD002498,GEN002498,COMP000001,Standard,10's,75.0,Active
PROD001727,BRD002499,GEN002499,COMP000001,Standard,100ml,0.0,Active
PROD001728,BRD002500,GEN002500,COMP000001,Standard,30g,0.0,Active
PROD001729,BRD002501,GEN002501,COMP000001,Standard,10's,0.0,Active
PROD001730,BRD002502,GEN002502,COMP000001,Standard,10's,0.0,Active
PROD001731,BRD002503,GEN002503,COMP000001,Standard,50ml,0.0,Active
PROD001732,BRD002504,GEN002504,COMP000001,Standard,10's,0.0,Active
PROD001733,BRD002505,GEN002505,COMP000001,Standard,10's,103.13,Active
PROD001734,BRD002506,GEN002506,COMP000001,Standard,15g in Mono-carton,12.19,Active
PROD001735,BRD002507,GEN002507,COMP000001,Standard,5ml in Mono-carton,0.0,Active
PROD001736,BRD002508,GEN002508,COMP000001,Standard,10ml in Mono-carton,0.0,Active
PROD001737,BRD002509,GEN002509,COMP000001,Standard,10's,35.63,Active
PROD001738,BRD002510,GEN002510,COMP000001,Standard,50ml,0.0,Active
PROD001739,BRD002511,GEN002511,COMP000001,Standard,100ml,56.25,Active
PROD001740,BRD002512,GEN002512,COMP000001,Standard,10's,56.25,Active
PROD001741,BRD002513,GEN002513,COMP000001,Standard,30's in container,32.81,Active
PROD001742,BRD002514,GEN002514,COMP000001,Standard,10's,96.56,Active
PROD001743,BRD002515,GEN002515,COMP000001,Standard,150ml,37.5,Active
PROD001744,BRD002516,GEN002516,COMP000001,Standard,60ml,18.75,Active
PROD001745,BRD002517,GEN002517,COMP000001,Standard,60 ml Bottle,0.0,Active
PROD001746,BRD002518,GEN002518,COMP000001,Standard,30g in Mono-carton with Applicator,42.19,Active
PROD001747,BRD002519,GEN002519,COMP000001,Standard,20's in Combikit,0.0,Active
PROD001748,BRD002520,GEN002520,COMP000001,Standard,20's in Combikit,0.0,Active
PROD001749,BRD002521,GEN002521,COMP000001,Standard,10's,28.13,Active
PROD001750,BRD002522,GEN002522,COMP000001,Standard,10's,70.31,Active
PROD001751,BRD002523,GEN002523,COMP000001,Standard,10's,67.5,Active
PROD001752,BRD002524,GEN002524,COMP000001,Standard,10's,32.81,Active
PROD001753,BRD002525,GEN002525,COMP000001,Standard,10's,46.88,Active
PROD001754,BRD002526,GEN002526,COMP000001,Standard,10's,46.88,Active
PROD001755,BRD002527,GEN002527,COMP000001,Standard,30's,65.63,Active
PROD001756,BRD002528,GEN002528,COMP000001,Standard,10's,79.69,Active
PROD001757,BRD002529,GEN002529,COMP000001,Standard,10's,90.94,Active
PROD001758,BRD002530,GEN002530,COMP000001,Standard,30's,112.5,Active
PROD001759,BRD002531,GEN002531,COMP000001,Standard,50's,124.69,Active
PROD001760,BRD002532,GEN002532,COMP000001,Standard,50's,234.38,Active
PROD001761,BRD002533,GEN002533,COMP000001,Standard,30ml in Mono-carton with measuring cap,28.13,Active
PROD001762,BRD002534,GEN002534,COMP000001,Standard,1ml Pre-filled Syringe in Mono-carton,4875.0,Active
